ID,Station,year,month,day,T_mean,T_max,T_min2,Prec(mm)
5798,ხაიში,1970,11,15,7.3,13.4,3.2,0
5799,ხაიში,1970,11,16,9.7,11.4,7,0
5800,ხაიში,1970,11,17,9.6,13.1,6.2,0
5801,ხაიში,1970,11,18,7.1,10.5,5.5,2.1
5802,ხაიში,1970,11,19,7.3,8.7,5.9,8
5803,ხაიში,1970,11,20,6.8,10.9,3.2,0
5804,ხაიში,1970,11,21,7.8,10.5,6.5,0
5805,ხაიში,1970,11,22,6.2,11,2.8,0
5806,ხაიში,1970,11,23,5.8,8.9,1.4,0
5807,ხაიში,1970,11,24,8,11.6,5,0
5808,ხაიში,1970,11,25,7.8,10.9,5.4,33.8
5809,ხაიში,1970,11,26,7.1,9.4,4.5,0
5810,ხაიში,1970,11,27,7.2,9.2,5.5,4.7
5811,ხაიში,1970,11,28,7.6,9.4,6.2,0
5812,ხაიში,1970,11,29,7.8,10.4,6.2,0
5813,ხაიში,1970,11,30,6.8,8.7,5.5,0
5814,ხაიში,1970,12,1,5,8.2,2.2,0.05
5815,ხაიში,1970,12,2,4.1,4.5,0.5,14.1
5816,ხაიში,1970,12,3,4.8,5.8,3.8,9.1
5817,ხაიში,1970,12,4,1,4.7,0.2,55.5
5818,ხაიში,1970,12,5,2.7,5,1.5,9.2
5819,ხაიში,1970,12,6,4.7,6,3.9,7.6
5820,ხაიში,1970,12,7,2.5,5.4,1.1,20
5821,ხაიში,1970,12,8,3,5.2,1.8,0
5822,ხაიში,1970,12,9,2.2,5.2,0,0
5823,ხაიში,1970,12,10,0.8,3.8,0,14.9
5824,ხაიში,1970,12,11,-0.8,0.8,-3,0
5825,ხაიში,1970,12,12,-1.4,0,-2.8,0
5826,ხაიში,1970,12,13,-3.4,-1.8,-5.2,0
5827,ხაიში,1970,12,14,-3.3,0,-5.3,0
5828,ხაიში,1970,12,15,0,3.9,-1.7,0
5829,ხაიში,1970,12,16,-2.1,3.4,-3.5,0
5830,ხაიში,1970,12,17,-1.2,1.7,-3,0
5831,ხაიში,1970,12,18,-1.5,1.7,-2.6,0
5832,ხაიში,1970,12,19,-0.5,4.6,-2.9,0
5833,ხაიში,1970,12,20,0.2,1.5,-1.8,0.6
5834,ხაიში,1970,12,21,-0.7,1.7,-2.2,4
5835,ხაიში,1970,12,22,-2.6,0.3,-5,8.8
5836,ხაიში,1970,12,23,-4.9,-1,-7.1,0
5837,ხაიში,1970,12,24,-4.1,-0.2,-6.6,0
5838,ხაიში,1970,12,25,1.4,4.3,-1.4,0
5839,ხაიში,1970,12,26,1.2,5,-0.6,0
5840,ხაიში,1970,12,27,1.5,3.8,0.5,0
5841,ხაიში,1970,12,28,1.1,5.9,-1.2,7.1
5842,ხაიში,1970,12,29,1.2,4.4,-0.5,0
5843,ხაიში,1970,12,30,2.5,4.9,0.5,0
5844,ხაიში,1970,12,31,3.8,4.7,2.2,7.8
5845,ხაიში,1971,1,1,4.2,7.4,2.6,1.4
5846,ხაიში,1971,1,2,4.4,6.8,2,0
5847,ხაიში,1971,1,3,4.9,9,2.6,0
5848,ხაიში,1971,1,4,6.5,9.8,3.6,0
5849,ხაიში,1971,1,5,4.6,8.2,3.3,0
5850,ხაიში,1971,1,6,5.4,8.1,3,0
5851,ხაიში,1971,1,7,5.1,8.2,3,0
5852,ხაიში,1971,1,8,4.3,5.7,2.2,0
5853,ხაიში,1971,1,9,3.6,6.6,0.7,0
5854,ხაიში,1971,1,10,5.5,11.9,3.5,0
5855,ხაიში,1971,1,11,5.4,10.3,2.5,0
5856,ხაიში,1971,1,12,2.7,6.4,0,0
5857,ხაიში,1971,1,13,4,5.8,2.7,0
5858,ხაიში,1971,1,14,1.6,5.1,-1.7,6.7
5859,ხაიში,1971,1,15,-4.7,-0.2,-5.9,0
5860,ხაიში,1971,1,16,-5.6,-3.2,-7,0
5861,ხაიში,1971,1,17,-4,-2.3,-5,0
5862,ხაიში,1971,1,18,-3.1,-1.4,-4.5,0
5863,ხაიში,1971,1,19,-2.2,-0.1,-3.8,0
5864,ხაიში,1971,1,20,-0.2,3.6,-2.4,0
5865,ხაიში,1971,1,21,0,2.2,-1.8,0
5866,ხაიში,1971,1,22,0.1,2.4,-1.8,0
5867,ხაიში,1971,1,23,-0.2,2.3,-2.3,0
5868,ხაიში,1971,1,24,1.9,6.9,-1.3,0
5869,ხაიში,1971,1,25,2.5,5.2,-0.4,0
5870,ხაიში,1971,1,26,0.7,3.8,-1.1,0
5871,ხაიში,1971,1,27,0.1,3.9,-1.6,0
5872,ხაიში,1971,1,28,0.6,7.2,-2.8,0
5873,ხაიში,1971,1,29,-0.6,5.2,-3.2,0
5874,ხაიში,1971,1,30,1.5,7,-3.2,0
5875,ხაიში,1971,1,31,2,5,0.5,18.2
5876,ხაიში,1971,2,1,0,3.8,-2.3,0
5877,ხაიში,1971,2,2,0.1,7.2,-3.2,0
5878,ხაიში,1971,2,3,2.4,9,-1.5,0
5879,ხაიში,1971,2,4,4.1,10.8,0.7,0
5880,ხაიში,1971,2,5,4.4,9.4,1,0
5881,ხაიში,1971,2,6,1.7,5.7,0.4,19.6
5882,ხაიში,1971,2,7,-0.4,1.2,-1.3,8.6
5883,ხაიში,1971,2,8,-6.2,0,-11.7,2.6
5884,ხაიში,1971,2,9,-3.3,-1.3,-5.2,5.2
5885,ხაიში,1971,2,10,-4.3,-0.8,-7,17.7
5886,ხაიში,1971,2,11,-5.2,-2.8,-6.9,3.4
5887,ხაიში,1971,2,12,-4.6,-2.4,-6,5.4
5888,ხაიში,1971,2,13,-4.6,-2.3,-7,2.2
5889,ხაიში,1971,2,14,-9.2,-1.1,-14.2,0
5890,ხაიში,1971,2,15,-3.4,-1.1,-5.8,0
5891,ხაიში,1971,2,16,-0.8,7.4,-2.4,0
5892,ხაიში,1971,2,17,2.3,8.1,-0.5,0
5893,ხაიში,1971,2,18,4,10.7,1.2,0
5894,ხაიში,1971,2,19,3,4.4,1.2,3.9
5895,ხაიში,1971,2,20,3.4,9.6,0.9,0
5896,ხაიში,1971,2,21,5.7,13,0.5,0
5897,ხაიში,1971,2,22,5.8,11.7,1.5,0
5898,ხაიში,1971,2,23,4.8,7.8,2.5,0
5899,ხაიში,1971,2,24,4.9,11,1.6,0
5900,ხაიში,1971,2,25,4,11.2,1.2,0
5901,ხაიში,1971,2,26,8.5,17.8,3.3,0
5902,ხაიში,1971,2,27,6.3,11.4,3.5,11.2
5903,ხაიში,1971,2,28,4.2,10.1,0.7,0
5904,ხაიში,1971,3,1,5.2,13.4,0.6,0
5905,ხაიში,1971,3,2,4.8,10.2,2.6,15.1
5906,ხაიში,1971,3,3,5.2,10.2,1.6,0
5907,ხაიში,1971,3,4,5.4,9,3,19.5
5908,ხაიში,1971,3,5,3.6,10.3,-0.5,2.3
5909,ხაიში,1971,3,6,5.3,14.7,0.1,0
5910,ხაიში,1971,3,7,7.3,17.4,1.4,0
5911,ხაიში,1971,3,8,5.8,11.7,1.5,0
5912,ხაიში,1971,3,9,2.9,8.7,-0.7,27.2
5913,ხაიში,1971,3,10,1.2,2.6,0.5,16.9
5914,ხაიში,1971,3,11,2.6,4.4,1.1,31.1
5915,ხაიში,1971,3,12,3.7,7.8,1.4,0
5916,ხაიში,1971,3,13,2.6,5.5,1.1,4
5917,ხაიში,1971,3,14,1.6,2.8,0.6,5.3
5918,ხაიში,1971,3,15,1,2.7,-0.3,0
5919,ხაიში,1971,3,16,2.2,10.7,-3.4,0
5920,ხაიში,1971,3,17,6.1,11.7,1.6,0
5921,ხაიში,1971,3,18,6.6,10,3.1,11.2
5922,ხაიში,1971,3,19,7.2,10.8,4.3,8
5923,ხაიში,1971,3,20,6.7,8.2,5.6,2
5924,ხაიში,1971,3,21,7.9,12.9,4.3,0
5925,ხაიში,1971,3,22,8.4,17.1,2.5,0
5926,ხაიში,1971,3,23,9.5,19.4,3.3,0
5927,ხაიში,1971,3,24,8,18.4,5.1,0
5928,ხაიში,1971,3,25,11.6,19.9,6.1,0
5929,ხაიში,1971,3,26,13.5,24,6.3,0
5930,ხაიში,1971,3,27,12.2,18.8,7.3,0
5931,ხაიში,1971,3,28,8.3,14.4,6.8,16.1
5932,ხაიში,1971,3,29,11,19.5,5.6,0
5933,ხაიში,1971,3,30,11.9,23.4,4.1,0
5934,ხაიში,1971,3,31,11.7,21.4,4.6,0
5935,ხაიში,1971,4,1,8.8,13.2,7.1,11.4
5936,ხაიში,1971,4,2,8.7,13.8,4.1,0
5937,ხაიში,1971,4,3,9.8,20.7,2.8,0
5938,ხაიში,1971,4,4,12.4,19.9,6.6,0
5939,ხაიში,1971,4,5,10.3,16.7,5,0
5940,ხაიში,1971,4,6,12.2,18.2,7.8,0
5941,ხაიში,1971,4,7,13,22.2,5.5,0
5942,ხაიში,1971,4,8,13.3,23.3,6,0
5943,ხაიში,1971,4,9,13.2,20.5,7.5,0
5944,ხაიში,1971,4,10,11.2,17.9,6.7,0
5945,ხაიში,1971,4,11,12.9,20.6,8,0
5946,ხაიში,1971,4,12,15.1,25.9,7.8,0
5947,ხაიში,1971,4,13,13.2,20.6,9.9,0
5948,ხაიში,1971,4,14,8.8,10.6,7.4,1.6
5949,ხაიში,1971,4,15,8.6,12.2,6.4,1.9
5950,ხაიში,1971,4,16,9.6,16.9,6.1,3.8
5951,ხაიში,1971,4,17,8.3,11,6.6,1.5
5952,ხაიში,1971,4,18,7,9.6,5.1,3.3
5953,ხაიში,1971,4,19,7.7,12.4,5.1,0
5954,ხაიში,1971,4,20,10,16.1,3.6,0
5955,ხაიში,1971,4,21,10.6,19.7,3.5,0
5956,ხაიში,1971,4,22,11.9,20.2,4.7,0
5957,ხაიში,1971,4,23,11.1,16.1,6,0
5958,ხაიში,1971,4,24,8.4,11.2,6.9,5.1
5959,ხაიში,1971,4,25,11.5,19.6,5.1,0
5960,ხაიში,1971,4,26,10.3,16,6.8,4
5961,ხაიში,1971,4,27,11.6,17.7,8,13
5962,ხაიში,1971,4,28,13.9,25.4,5.3,0
5963,ხაიში,1971,4,29,16.7,26.6,7.9,0
5964,ხაიში,1971,4,30,14.4,24.6,12.1,4.1
5965,ხაიში,1971,5,1,14.7,20.3,10.1,0
5966,ხაიში,1971,5,2,17,26.1,8.1,0
5967,ხაიში,1971,5,3,17.1,28.2,10.1,0
5968,ხაიში,1971,5,4,18.6,25,12.8,2.2
5969,ხაიში,1971,5,5,17.8,28.8,9.5,0
5970,ხაიში,1971,5,6,17.7,23.7,12.8,1.3
5971,ხაიში,1971,5,7,19.1,30,11.1,0
5972,ხაიში,1971,5,8,19.3,29.7,14.8,0
5973,ხაიში,1971,5,9,15,19.2,12,6.2
5974,ხაიში,1971,5,10,12.9,16.5,11.6,1.6
5975,ხაიში,1971,5,11,12.1,14.8,10.1,1.3
5976,ხაიში,1971,5,12,11.9,14.4,10.5,1.1
5977,ხაიში,1971,5,13,13.3,18.4,9.7,0
5978,ხაიში,1971,5,14,15.9,24.3,9.1,1.1
5979,ხაიში,1971,5,15,18.4,24.6,12.7,1.5
5980,ხაიში,1971,5,16,17.1,25.4,12.1,8.3
5981,ხაიში,1971,5,17,17.3,25.3,10.3,0
5982,ხაიში,1971,5,18,16.9,24.6,12.6,6.5
5983,ხაიში,1971,5,19,15.8,23.4,11.1,0.4
5984,ხაიში,1971,5,20,15.4,23.4,10.6,4.9
5985,ხაიში,1971,5,21,13.8,19.6,8.7,0.4
5986,ხაიში,1971,5,22,16.3,24,9.3,0
5987,ხაიში,1971,5,23,14.4,21.4,11.7,10.4
5988,ხაიში,1971,5,24,16.2,26.2,8.9,0.05
5989,ხაიში,1971,5,25,18.9,28.5,12.1,0
5990,ხაიში,1971,5,26,16,23.8,13.8,2.7
5991,ხაიში,1971,5,27,18.6,27.4,11.1,0
5992,ხაიში,1971,5,28,21.3,28.4,16.3,0
5993,ხაიში,1971,5,29,17.4,21.3,14.6,1.3
5994,ხაიში,1971,5,30,18.6,27.7,11.8,0
5995,ხაიში,1971,5,31,21.4,31.7,12.8,0
5996,ხაიში,1971,6,1,17,26.2,13.6,1.7
5997,ხაიში,1971,6,2,14.4,19.7,10.5,7.5
5998,ხაიში,1971,6,3,16.2,24.7,11.8,17.3
5999,ხაიში,1971,6,4,14,20.2,10.4,59.9
6000,ხაიში,1971,6,5,15.3,18.2,12.9,2.4
6001,ხაიში,1971,6,6,16.5,23.2,11.7,0.3
6002,ხაიში,1971,6,7,17.4,25.1,12.7,0
6003,ხაიში,1971,6,8,18.6,29.3,10.7,1.2
6004,ხაიში,1971,6,9,19,28.2,13.1,10.6
6005,ხაიში,1971,6,10,17.8,24.7,12.5,0.4
6006,ხაიში,1971,6,11,16.2,19.5,13.4,9.2
6007,ხაიში,1971,6,12,17.7,23.4,13.6,0
6008,ხაიში,1971,6,13,20.2,29.7,12.8,0
6009,ხაიში,1971,6,14,18.9,27.2,14.3,0
6010,ხაიში,1971,6,15,17.3,26.4,14.2,26.3
6011,ხაიში,1971,6,16,15.7,21.4,9.3,0
6012,ხაიში,1971,6,17,17.5,24.8,10.3,0
6013,ხაიში,1971,6,18,15,22.4,11.1,0
6014,ხაიში,1971,6,19,13,19.4,7.6,0
6015,ხაიში,1971,6,20,12.9,16.4,11.1,46.5
6016,ხაიში,1971,6,21,13.6,14.2,11.6,26.2
6017,ხაიში,1971,6,22,13,17.5,9.6,0.9
6018,ხაიში,1971,6,23,15.8,22.4,10,0
6019,ხაიში,1971,6,24,15.8,23.6,9.3,0
6020,ხაიში,1971,6,25,16.4,22.3,11.8,0
6021,ხაიში,1971,6,26,16.8,22.4,12.1,0
6022,ხაიში,1971,6,27,17.7,22.4,14.8,0
6023,ხაიში,1971,6,28,18.7,24.4,13,0
6024,ხაიში,1971,6,29,20.2,26.5,15.1,0
6025,ხაიში,1971,6,30,20.7,26.4,15.1,0
6026,ხაიში,1971,7,1,22.4,34.4,13.8,0
6027,ხაიში,1971,7,2,24.2,37.4,15.6,0
6028,ხაიში,1971,7,3,21.6,29.7,19.4,0
6029,ხაიში,1971,7,4,18.5,21.4,17.2,5.1
6030,ხაიში,1971,7,5,18.6,23.7,13.5,0
6031,ხაიში,1971,7,6,18.5,23.8,13.2,0
6032,ხაიში,1971,7,7,17.3,22.2,14.5,6.8
6033,ხაიში,1971,7,8,18,24.3,12,0
6034,ხაიში,1971,7,9,18.2,23.4,12.9,0
6035,ხაიში,1971,7,10,19.6,24.8,15.5,0
6036,ხაიში,1971,7,11,20.2,24.4,16,0
6037,ხაიში,1971,7,12,20.5,24.6,16.4,0
6038,ხაიში,1971,7,13,20.6,24.6,16.7,0
6039,ხაიში,1971,7,14,18.2,21.5,17,24
6040,ხაიში,1971,7,15,17.9,23.7,15.6,22.9
6041,ხაიში,1971,7,16,19.5,24.4,15.2,0
6042,ხაიში,1971,7,17,20.5,27.6,16.2,5.6
6043,ხაიში,1971,7,18,20.3,27.2,16.6,0
6044,ხაიში,1971,7,19,21.5,27.4,16.2,0
6045,ხაიში,1971,7,20,21.8,27.9,17.6,0
6046,ხაიში,1971,7,21,22.8,32.6,16.1,0
6047,ხაიში,1971,7,22,23.6,30.4,16.6,0
6048,ხაიში,1971,7,23,22.4,27,20,0
6049,ხაიში,1971,7,24,22.1,26.3,18.6,0
6050,ხაიში,1971,7,25,23,27.6,18.2,0
6051,ხაიში,1971,7,26,23.9,28,19,0
6052,ხაიში,1971,7,27,23.8,30.7,18,0
6053,ხაიში,1971,7,28,23.8,33,16.2,0
6054,ხაიში,1971,7,29,24.5,33.4,16.6,0
6055,ხაიში,1971,7,30,26,35.1,17.5,0
6056,ხაიში,1971,7,31,26.3,34.7,18.5,0
6057,ხაიში,1971,8,1,25.5,34.1,18.2,0
6058,ხაიში,1971,8,2,24.8,30.5,18.2,0
6059,ხაიში,1971,8,3,23.5,28.2,19.2,0.4
6060,ხაიში,1971,8,4,22.7,31.6,16.2,0
6061,ხაიში,1971,8,5,22,30.7,17,0.5
6062,ხაიში,1971,8,6,22.4,30.7,17.5,2.9
6063,ხაიში,1971,8,7,23.2,30.3,16.8,0.9
6064,ხაიში,1971,8,8,19.6,27.3,16.5,17
6065,ხაიში,1971,8,9,22,27.7,16.5,3.4
6066,ხაიში,1971,8,10,22.9,29.3,18,0
6067,ხაიში,1971,8,11,21.6,28.7,15.8,0
6068,ხაიში,1971,8,12,22.2,30.9,15.6,0.9
6069,ხაიში,1971,8,13,22.2,30.3,16.9,0
6070,ხაიში,1971,8,14,20.7,27.1,16.5,0
6071,ხაიში,1971,8,15,19.3,25.5,15.8,3.6
6072,ხაიში,1971,8,16,18.8,24.3,15.6,12.4
6073,ხაიში,1971,8,17,20.6,27.7,15.3,1.1
6074,ხაიში,1971,8,18,20.2,25.4,15.6,32.1
6075,ხაიში,1971,8,19,18,22.1,14.5,7.1
6076,ხაიში,1971,8,20,18.3,23.2,12.9,0
6077,ხაიში,1971,8,21,17.1,21.2,13.6,4.1
6078,ხაიში,1971,8,22,16.7,21,14.2,6.1
6079,ხაიში,1971,8,23,17.6,23.2,13,0
6080,ხაიში,1971,8,24,19.5,28.2,13,0
6081,ხაიში,1971,8,25,20.5,28.4,12.7,0
6082,ხაიში,1971,8,26,21.3,26,17.7,4.5
6083,ხაიში,1971,8,27,16.8,21.4,14.6,28.9
6084,ხაიში,1971,8,28,16.4,21.4,12.8,4.5
6085,ხაიში,1971,8,29,17.5,26,11,0
6086,ხაიში,1971,8,30,17.8,24.2,12.8,0
6087,ხაიში,1971,8,31,19.2,24.1,16.9,11
6088,ხაიში,1971,9,1,18.5,27.2,12.5,0
6089,ხაიში,1971,9,2,20.6,27.4,15,0
6090,ხაიში,1971,9,3,21.1,29,14.6,0
6091,ხაიში,1971,9,4,20,24.4,16.2,2.7
6092,ხაიში,1971,9,5,17.5,24.4,13,1.8
6093,ხაიში,1971,9,6,16.8,23.4,12.5,8.5
6094,ხაიში,1971,9,7,18.1,25.8,12.7,0
6095,ხაიში,1971,9,8,20,27.7,14.8,0
6096,ხაიში,1971,9,9,20.8,25,17.4,4.1
6097,ხაიში,1971,9,10,20.2,24.6,15.9,0.4
6098,ხაიში,1971,9,11,20.4,25.4,14.8,0
6099,ხაიში,1971,9,12,20.2,27.2,12.9,0
6100,ხაიში,1971,9,13,21.2,26.1,15.4,0.5
6101,ხაიში,1971,9,14,20.3,26.3,14.5,0
6102,ხაიში,1971,9,15,20.2,27.6,13.9,0
6103,ხაიში,1971,9,16,21.4,29.6,15.2,0
6104,ხაიში,1971,9,17,19.8,32.8,13.5,0
6105,ხაიში,1971,9,18,21,32.7,14.2,0
6106,ხაიში,1971,9,19,21.7,33.8,14.2,0
6107,ხაიში,1971,9,20,20.7,27.8,13,0
6108,ხაიში,1971,9,21,19.8,23.5,16.7,0
6109,ხაიში,1971,9,22,17.8,21.2,14.8,0.9
6110,ხაიში,1971,9,23,18.4,25.3,13.9,0
6111,ხაიში,1971,9,24,19.4,25.6,14.5,0
6112,ხაიში,1971,9,25,20.2,25.4,14.6,0
6113,ხაიში,1971,9,26,20,24.7,14.7,1.5
6114,ხაიში,1971,9,27,16.2,21.4,12,30.5
6115,ხაიში,1971,9,28,14.4,21.2,10.7,0
6116,ხაიში,1971,9,29,15,20.6,10.1,0
6117,ხაიში,1971,9,30,13.2,19.3,7,0
6118,ხაიში,1971,10,1,14.4,20.4,8.3,0
6119,ხაიში,1971,10,2,13,15.6,9.6,1.5
6120,ხაიში,1971,10,3,12.4,15.2,9.4,0
6121,ხაიში,1971,10,4,13.6,18.3,9.6,0
6122,ხაიში,1971,10,5,12.9,22.2,7.2,0
6123,ხაიში,1971,10,6,10.8,15.2,6.5,5.8
6124,ხაიში,1971,10,7,8.9,11.4,7.5,33.8
6125,ხაიში,1971,10,8,6.8,10.2,3.5,0.2
6126,ხაიში,1971,10,9,4.7,7.7,1.5,14.7
6127,ხაიში,1971,10,10,9.2,16.4,4.1,1.6
6128,ხაიში,1971,10,11,9.8,17.9,4.1,0
6129,ხაიში,1971,10,12,10.3,17.1,4.5,0
6130,ხაიში,1971,10,13,11.4,22.2,5.5,0
6131,ხაიში,1971,10,14,11.9,20.7,6.6,0
6132,ხაიში,1971,10,15,12.2,21.2,7.6,0
6133,ხაიში,1971,10,16,13,21.2,7.3,0
6134,ხაიში,1971,10,17,12.7,21.2,7.1,0
6135,ხაიში,1971,10,18,11.9,20.7,7.1,0
6136,ხაიში,1971,10,19,12.4,20.7,7.1,0
6137,ხაიში,1971,10,20,12.7,15,10.2,9.2
6138,ხაიში,1971,10,21,13.3,19.2,10.4,0
6139,ხაიში,1971,10,22,10.8,17.9,6.7,1.2
6140,ხაიში,1971,10,23,9.5,12.8,8,27.5
6141,ხაიში,1971,10,24,5.6,9.5,0.4,24.4
6142,ხაიში,1971,10,25,2.4,5.7,0.1,5.8
6143,ხაიში,1971,10,26,4.3,8.8,1.3,0
6144,ხაიში,1971,10,27,2.3,6.2,0.4,24.7
6145,ხაიში,1971,10,28,4.2,7.5,0.7,5.4
6146,ხაიში,1971,10,29,6,11.7,3.8,3.9
6147,ხაიში,1971,10,30,4.8,10.2,0.8,0
6148,ხაიში,1971,10,31,4.9,11.2,1,0
6149,ხაიში,1971,11,1,4.8,11.4,0.7,0
6150,ხაიში,1971,11,2,5.6,12.4,1.6,0
6151,ხაიში,1971,11,3,7.1,14.5,3.5,0
6152,ხაიში,1971,11,4,7.4,9.4,5.6,10.1
6153,ხაიში,1971,11,5,4.7,7.9,3.1,11.8
6154,ხაიში,1971,11,6,5.4,9,3.2,0
6155,ხაიში,1971,11,7,5.6,9.2,2.1,0
6156,ხაიში,1971,11,8,4.8,10.4,1.3,0
6157,ხაიში,1971,11,9,5.6,12.8,1.5,0
6158,ხაიში,1971,11,10,5.8,9.8,2.7,0
6159,ხაიში,1971,11,11,4.4,9.4,1.5,0
6160,ხაიში,1971,11,12,3.9,8.6,1.2,0
6161,ხაიში,1971,11,13,4.9,7.2,2.3,0.1
6162,ხაიში,1971,11,14,6.4,7.9,3.6,6.4
6163,ხაიში,1971,11,15,5.7,6.8,4.7,19.4
6164,ხაიში,1971,11,16,6.1,7.7,4.1,6.8
6165,ხაიში,1971,11,17,5.9,7.7,3.8,3.8
6166,ხაიში,1971,11,18,5.6,7,3.8,7.9
6167,ხაიში,1971,11,19,4.2,6.8,2.1,0
6168,ხაიში,1971,11,20,3,6.8,0.1,0
6169,ხაიში,1971,11,21,3.9,8.2,1.7,0
6170,ხაიში,1971,11,22,5.6,9.8,2.3,0
6171,ხაიში,1971,11,23,7.4,8.8,5.8,6.9
6172,ხაიში,1971,11,24,6.2,9.4,3.1,0
6173,ხაიში,1971,11,25,5.9,10.2,2.3,0
6174,ხაიში,1971,11,26,7.5,10,5.7,8.1
6175,ხაიში,1971,11,27,5.8,8.4,4.3,23.5
6176,ხაიში,1971,11,28,3.2,5.2,1.6,21.9
6177,ხაიში,1971,11,29,2.4,4.5,0.1,0
6178,ხაიში,1971,11,30,4,6.4,2.1,1.1
6179,ხაიში,1971,12,1,5.1,9.7,2,0
6180,ხაიში,1971,12,2,6.4,8.4,4.3,12.8
6181,ხაიში,1971,12,3,4.7,7.9,1.3,0
6182,ხაიში,1971,12,4,5.1,7.7,2.1,6.3
6183,ხაიში,1971,12,5,3.1,6,0.9,15.1
6184,ხაიში,1971,12,6,2.2,5.6,0,5.8
6185,ხაიში,1971,12,7,4.8,7.9,2.5,2.3
6186,ხაიში,1971,12,8,2.2,5.8,0.8,25.7
6187,ხაიში,1971,12,9,2.4,5.5,0,0
6188,ხაიში,1971,12,10,2,4.6,-0.9,0
6189,ხაიში,1971,12,11,2.6,4.6,0.3,25.3
6190,ხაიში,1971,12,12,1,2.1,0.3,66.7
6191,ხაიში,1971,12,13,1.7,3.6,0.1,9.2
6192,ხაიში,1971,12,14,0.5,2.4,-1.9,26.3
6193,ხაიში,1971,12,15,-4.1,-1.9,-6.2,1
6194,ხაიში,1971,12,16,-5.9,-2.7,-7.1,0
6195,ხაიში,1971,12,17,-5.7,-2.1,-8.7,0
6196,ხაიში,1971,12,18,-1.4,1.3,-3.4,0
6197,ხაიში,1971,12,19,-1.2,0.6,-2.3,0
6198,ხაიში,1971,12,20,-1.2,2.4,-3.5,0
6199,ხაიში,1971,12,21,0.4,2.7,-0.9,0
6200,ხაიში,1971,12,22,-0.5,3.3,-2.9,0
6201,ხაიში,1971,12,23,-0.5,1.6,-2.4,16.1
6202,ხაიში,1971,12,24,-1.2,0.7,-4.7,0.7
6203,ხაიში,1971,12,25,-1.7,1.2,-5.4,0.5
6204,ხაიში,1971,12,26,-2,-0.3,-2.9,15.2
6205,ხაიში,1971,12,27,-4.4,-1.3,-7.2,3.3
6206,ხაიში,1971,12,28,-6.2,-1.8,-9.7,0
6207,ხაიში,1971,12,29,-2.9,-1.3,-6.1,0
6208,ხაიში,1971,12,30,-3.8,-1.8,-5.9,0
6209,ხაიში,1971,12,31,-4.8,-0.8,-6.9,0
6210,ხაიში,1972,1,1,-1,0.8,-3.6,0
6211,ხაიში,1972,1,2,-1.6,2.2,-3.8,0
6212,ხაიში,1972,1,3,-0.1,3.7,-2.1,0
6213,ხაიში,1972,1,4,-1.9,1.2,-4.5,0
6214,ხაიში,1972,1,5,-5,-1.6,-6.3,0
6215,ხაიში,1972,1,6,-3.6,1.5,-6.2,0
6216,ხაიში,1972,1,7,-2.6,-1.3,-3.5,0
6217,ხაიში,1972,1,8,-6,-2.8,-9.4,0
6218,ხაიში,1972,1,9,-5.6,-3.8,-8.5,0
6219,ხაიში,1972,1,10,-4.3,-0.7,-7.7,0
6220,ხაიში,1972,1,11,-1.8,3.6,-5.5,0
6221,ხაიში,1972,1,12,0.3,2.6,-0.6,5.6
6222,ხაიში,1972,1,13,0.1,0.7,-0.5,37.1
6223,ხაიში,1972,1,14,0,1.5,-2.7,13.2
6224,ხაიში,1972,1,15,-4,-1.8,-6.3,0.9
6225,ხაიში,1972,1,16,-8.7,-4.6,-11.2,0
6226,ხაიში,1972,1,17,-7.8,-3.2,-12,0
6227,ხაიში,1972,1,18,-5.8,-3.8,-7.9,2.1
6228,ხაიში,1972,1,19,-9.5,-5.6,-13.1,0
6229,ხაიში,1972,1,20,-10.6,-6.2,-13.7,0
6230,ხაიში,1972,1,21,-6.6,-0.7,-10,0
6231,ხაიში,1972,1,22,-6,-0.6,-7.8,0
6232,ხაიში,1972,1,23,-8.2,-4.3,-12,0
6233,ხაიში,1972,1,24,-6.8,-4,-9,0
6234,ხაიში,1972,1,25,-7.4,-0.8,-11,0
6235,ხაიში,1972,1,26,-3.1,2.8,-6.7,0
6236,ხაიში,1972,1,27,-1.6,4.1,-5.7,0
6237,ხაიში,1972,1,28,-2.6,1.7,-4.6,0
6238,ხაიში,1972,1,29,-4.6,-1.5,-8.1,0
6239,ხაიში,1972,1,30,-5.5,-0.2,-8.5,0
6240,ხაიში,1972,1,31,-5.4,-1.5,-8.6,0
6241,ხაიში,1972,2,1,-6.6,-0.6,-11,0
6242,ხაიში,1972,2,2,-3.4,5.1,-9,0
6243,ხაიში,1972,2,3,-1.8,4,-5.9,0
6244,ხაიში,1972,2,4,0.4,5,-3.9,0
6245,ხაიში,1972,2,5,-0.1,5.2,-2.3,0
6246,ხაიში,1972,2,6,1.1,2.9,-1.2,0.4
6247,ხაიში,1972,2,7,-0.3,1.3,-2,0
6248,ხაიში,1972,2,8,-3.4,2.6,-8.6,0
6249,ხაიში,1972,2,9,-3.8,3.6,-7.7,0
6250,ხაიში,1972,2,10,-2.7,4.5,-5.6,0
6251,ხაიში,1972,2,11,-1.5,5.3,-5,0
6252,ხაიში,1972,2,12,0.3,6.2,-3.5,0
6253,ხაიში,1972,2,13,2.7,7.5,0.2,0
6254,ხაიში,1972,2,14,2.4,9.3,-1.6,0
